feature,auc,auc_strength,auc_bull,auc_bear,spear_abs,spear_signed
p3_trend_state,0.4958937836207625,0.004106216379237526,0.4919293856006051,0.5009093774422355,0.015662843723793812,0.0014908697964130385
p3_plus_di,0.504092960829031,0.004092960829030989,0.5109897598138338,0.49536741354537434,0.01709302073810958,0.005012532015999902
p20_leg_speed,0.5040578031071523,0.0040578031071523135,0.507780771577202,0.4993476560530532,0.12476687032712201,0.014502328615358929
p6_leg_duration,0.5040506293461798,0.004050629346179835,0.5064505465678695,0.5010143524819624,-0.01167154735227114,0.00400270659030435
p17_leg_duration,0.504039670005488,0.004039670005487994,0.4970909054181041,0.5128309620387663,-0.004346228230505241,-0.0038904542574531146
p18_leg_speed,0.5039329158804753,0.003932915880475285,0.5110811941522188,0.4948892073144764,0.12947861606464192,0.021188043636854306
curr_cp_bullish,0.5039137246034231,0.003913724603423097,0.5055387473640377,0.501857812438083,0.006006018110135901,0.0006596207711086834
p2_cp_lower_wick,0.5038875877878801,0.00388758778788012,0.5017780159937686,0.5065565315222633,0.0006016170234304446,-0.004236648569019306
p9_leg_duration,0.5038669496774093,0.0038669496774093037,0.5020906847984695,0.5061142071694196,-0.0159725351556452,-0.0012451749137263068
p17_retrace_pct,0.5038472196010682,0.0038472196010681525,0.5033031987080245,0.5045354925282637,-0.002246813231369551,0.0026658267148751396
curr_bb_position,0.5038370954575437,0.0038370954575437377,0.5181222248715713,0.4857641354611872,-0.025293324154214595,0.003980271684821631
p13_trend_state,0.49616799050474203,0.003832009495257971,0.49521884796216753,0.4973688067315762,-0.0019854271217244843,0.003246237729416312
max_retrace_last10,0.5038308532327608,0.003830853232760778,0.49923487959022284,0.5096454906349486,0.05344991000976351,-0.004090370122283853
p5_ema20_dist,0.5037480980127743,0.0037480980127743146,0.5061911351433017,0.5006572676079564,-0.020591896578059442,0.004906009187593432
p16_retrace_pct,0.5037107035163422,0.003710703516342173,0.5035615160934538,0.5038994493265951,-0.0005698191481231803,0.0075343138214464
p1_stoch_cross,0.49643960342170523,0.0035603965782947666,0.4951811223906933,0.4980317820201936,-0.013522459099120967,0.0016804075830045232
p9_trend_state,0.496454492073722,0.003545507926278002,0.49459554194101935,0.49880635955841995,0.00041952070158090437,0.00029917976056671345
p8_trend_state,0.49649116713519875,0.003508832864801248,0.49452841989260526,0.49897435446730076,0.0077494470648052025,-0.0025489830666362394
p2_ema50_dist,0.5035084094392606,0.0035084094392605625,0.5153393739210174,0.48854035828621034,-0.04327248288455856,-0.003372763522066699
p7_stoch_k,0.5034626701577344,0.003462670157734382,0.5021041884964308,0.5051813654533062,-0.010965260312408064,0.00633555014363344
p3_ema20_dist,0.503449626708762,0.0034496267087620325,0.5088700548099907,0.4965919233308397,-0.023057686370617038,-0.0010355794388958
curr_cp_range_exp,0.49656741364423634,0.003432586355763656,0.4939855048827979,0.4998339387422797,0.0033649825003752624,-0.005353037671353746
ltf_zigzag_count,0.49656919067188393,0.003430809328116069,0.49467184960602706,0.49896962879105156,0.014380044396333695,-0.010783264540204538
curr_stoch_d,0.5034171398697319,0.003417139869731911,0.507846479303564,0.4978133212358368,-0.02650305538489804,0.0009716780474211605
p5_plus_di,0.5033923135368144,0.003392313536814351,0.5063675147004519,0.49962821101781746,0.0139509789974169,0.00854098410428437
p2_trend_state,0.49661255605113563,0.003387443948864366,0.4854215915047717,0.5107709055280729,0.02591838567342933,-0.002928774994263165
p3_bb_position,0.5033685144964126,0.0033685144964126223,0.5077464783535652,0.49782969413556105,-0.0182523829871094,-0.0014035106614927846
p2_adx,0.49664610728097436,0.003353892719025642,0.49331077484907454,0.5008658331139854,0.04592588352042109,-0.0019258661973086785
curr_macd_line,0.5033356541494399,0.003335654149439926,0.5210455708259827,0.4809297937363263,-0.04701623523476445,0.001755359154642911
p1_cp_gap_pct,0.4966822781164404,0.00331772188355961,0.4965701299212374,0.4968241634145588,-0.0033707886518347077,-0.004303603081201871
htf_ema50_dist,0.5033122043379934,0.0033122043379933963,0.5055125871007733,0.5005283702896058,-0.04323592966594934,0.014455366980026698
p19_leg_duration,0.5032913813187543,0.003291381318754283,0.5003832277217756,0.5069706580055895,-0.009818053268934186,-0.00211095745222441
p12_leg_speed,0.4967246560207155,0.003275343979284473,0.5058667017664282,0.48515851459781145,0.14986706305439673,0.021352611816015228
p2_stoch_cross,0.4967740278272243,0.003225972172775704,0.49571943937586976,0.49810824989421054,-0.011627545132500156,0.002841907353911457
p8_stoch_d,0.5032237775465443,0.0032237775465443486,0.5075361592402301,0.49776792904982214,-0.02182415921346524,0.0038257942131893078
p4_leg_duration,0.5032010691182578,0.0032010691182577933,0.5029205406099327,0.5035559822843799,-0.012478705949681002,-0.002821635598123599
curr_cp_body_ratio,0.49679973946913947,0.0032002605308605325,0.4951829721027649,0.4988452072481858,-0.0016371981476677529,-0.007188226267024219
p7_leg_duration,0.5030633804555551,0.003063380455555098,0.5024991293225489,0.5037772478528434,-0.01027222364995994,-0.000192996672643502
p12_retrace_pct,0.5030502826216509,0.003050282621650857,0.4975792127127577,0.5099720559381461,-0.006092915985733705,-0.0033033151473301813
p5_bb_position,0.5030299051703889,0.0030299051703889246,0.5055684780341155,0.4998182068732132,-0.015142875422055146,0.005716407474304637
p1_ema50_dist,0.5030047744760849,0.003004774476084937,0.5153225568076363,0.4874208213406411,-0.04070247403592763,-0.0029188739487765224
curr_macd_signal,0.5029528151122123,0.002952815112212348,0.5198164262000518,0.4816176658285552,-0.05005565665818963,-0.0010093946939593098
p8_macd_hist,0.5029487486731664,0.0029487486731664125,0.5108032077096785,0.4930116091593649,-0.0054746213828770545,0.005065613941492929
p7_stoch_d,0.5029466966131493,0.00294669661314928,0.4988297359623617,0.5081553064193155,-0.010738396072385453,0.0021609392738486596
p7_stoch_cross,0.4970598651231083,0.002940134876891709,0.4941591747282612,0.5007296996726228,-0.015558256053057103,-0.005111919291763504
p12_leg_size_pct,0.4971403835685412,0.0028596164314588224,0.5020043906357063,0.49098664126778535,0.17761123290599182,0.01862516533676417
trend3_bars,0.5027411782865376,0.0027411782865376377,0.49869882266873383,0.5078554008640297,0.0049451089163155115,0.0012868855828903102
p2_rsi,0.5027053533780845,0.0027053533780845296,0.5104282263166029,0.49293469119999256,-0.03426145439602961,-0.0038795371810219797
p8_retrace_pct,0.5026152637673447,0.0026152637673446666,0.5020805160767762,0.5032918046190014,-0.0033072462163628484,-0.0010672962320985315
p8_stoch_cross,0.49739524281878955,0.0026047571812104486,0.49704475129399184,0.49783867032463436,-0.019613071827766216,0.002475236235996822
p10_retrace_pct,0.5025845593944556,0.0025845593944555656,0.5015318210210309,0.5039164408187042,-0.0056420565481225945,0.00012956933732463015
p4_stoch_d,0.5025840204009346,0.002584020400934639,0.502885182906384,0.5022030019477143,-0.019760580863465355,-0.0036800188478259047
p5_stoch_cross,0.497476795354855,0.002523204645144994,0.49620944232686126,0.49908019844014306,-0.01046876089742086,0.0008310983341891075
p1_stoch_k,0.5025136130854888,0.0025136130854888084,0.499747159069864,0.5060136172721539,-0.011359548169627124,-0.0044592331707160515
ltf_trend_reversal_flag,0.49753435558977865,0.002465644410221346,0.4974406261916694,0.4976529381810466,0.0030118460162078557,0.0016137598960719907
htf_bb_position,0.5024003112089155,0.0024003112089154843,0.5067876083418423,0.49684968277025016,-0.025176406402918315,0.022152370846522034
curr_cp_body_pct,0.49760438473571644,0.002395615264283557,0.49593420141483524,0.4997174321901711,0.004423425870382058,-0.0007434519462450816
p1_ema20_dist,0.5023612702086719,0.0023612702086719395,0.5098484985937887,0.49288873585732595,-0.024418448100250807,-0.003231639431543915
p2_bb_position,0.5023588996083398,0.002358899608339793,0.5086272716675097,0.49442841230337986,-0.02482472052189394,-0.004061417400581231
p3_stoch_k,0.5023397846644241,0.0023397846644240827,0.5018843374019178,0.5029159978660798,-0.008735313460781012,-0.002542774175766196
curr_cp_upper_wick,0.502281630468352,0.0022816304683519473,0.5071940490981159,0.4960666398436327,-0.0023719072650050525,0.003360647428722661
p1_macd_hist,0.5022072889857837,0.0022072889857837064,0.4999750054135289,0.5050314826302786,0.004094992521521628,-0.0010970324252391347
p1_cp_gap_filled,0.5021949127233857,0.002194912723385678,0.4982843511922361,0.5071423948264431,-0.013392851576627321,-0.001928240321830954
p6_stoch_k,0.5021634797866419,0.0021634797866418864,0.5017850573492917,0.5026422443377868,-0.0110209038696983,0.00291006930687419
p4_macd_hist,0.5021450361081705,0.002145036108170517,0.5045133377945417,0.49914875792289476,-0.0008142125856562866,-0.0017938594559372516
p4_retrace_pct,0.5021095823768771,0.002109582376877084,0.5012333764639079,0.5032181221705812,-0.0024970144060918677,-0.005580218122644185
p2_ema20_dist,0.5021022891632865,0.002102289163286475,0.5096359747099075,0.49257097911610465,-0.029200674863405093,-0.005197639596227433
p1_cp_overlap,0.5020910293458463,0.0020910293458462625,0.5039810936655237,0.4996997974675736,-0.0010046346429325136,0.0012421169572826615
p1_cp_body_ratio,0.49797412943521396,0.0020258705647860364,0.4950084499083098,0.5017261855698348,-0.014645869134763368,0.0029926122416976315
p1_cp_consec_dir,0.5020152563741794,0.0020152563741794305,0.5066056977317684,0.4962076181920667,-0.005749962834538027,0.004222512066296637
htf_stoch_k,0.49798559688655464,0.002014403113445362,0.505081240435708,0.48900847961337635,-0.03177238575552175,0.01575078327183303
p11_trend_state,0.5019862299706692,0.0019862299706692177,0.49635647374510095,0.5091087667083497,0.002474610061426559,-0.0013113044518113504
p1_plus_di,0.49801411323709716,0.0019858867629028443,0.5091397907507638,0.4839383622369408,0.014871878705399017,0.0028568801400619963
p1_adx,0.49803718876367364,0.001962811236326356,0.4933233820330818,0.5040009037573149,0.04351580440839275,-0.006963512828431935
p1_rsi,0.5019612989467577,0.0019612989467576725,0.5089756348031866,0.4930870488325258,-0.029450780434154597,-0.00328333547819538
htf_ema20_dist,0.5018920801363043,0.0018920801363042639,0.5061358941651882,0.49652298063758504,-0.0320672339814444,0.023394888365534463
p1_macd_line,0.5018192084065188,0.0018192084065188352,0.5122415808873619,0.4886332500960231,-0.040265024620156534,-0.004435782601524586
p18_retrace_pct,0.5018166694071299,0.0018166694071298783,0.501794206103791,0.5018450890574433,-0.004320148878295136,0.0015040717082404826
curr_cp_engulfing,0.501786379330882,0.001786379330881993,0.5014508433459817,0.5022108857008759,0.006292301608091141,-0.0008508252593719766
min_retrace_last10,0.5017775627565044,0.001777562756504425,0.49842909750838454,0.5060139036901075,-0.0136386110562728,-0.0033478668120682214
p2_retrace_pct,0.5017249459176524,0.0017249459176523763,0.4993477447156221,0.5047324834052298,0.005262456863343596,-0.002180623769962277
p14_leg_size_pct,0.49830860220447604,0.0016913977955239634,0.5042757024783056,0.49075927160917376,0.17038898596807847,0.01755343914475457
trend5_size_pct,0.5016860033929819,0.0016860033929818607,0.5040449287279439,0.4987015877830472,0.033122454228851,0.004069365163731921
p9_retrace_pct,0.49834590075034996,0.0016540992496500428,0.4989059994624074,0.4976372868257828,-0.007232505770654935,0.004018270210842761
p16_trend_state,0.4983486850646278,0.0016513149353721834,0.4936265894509932,0.5043228868132229,0.0020784568524684997,0.0015253674289347962
curr_cp_overlap,0.5016486341466966,0.0016486341466965815,0.4993816776644506,0.5045166945352071,-0.015416616040423822,-0.005471142542773536
p5_adx,0.4983848211325839,0.0016151788674160783,0.49589743495332406,0.5015317601353982,0.04217088750703418,-0.001972159826244192
htf_macd_hist,0.4984383712557125,0.001561628744287502,0.49719736245094,0.5000084447099831,-0.013289644490706654,0.004990200667471405
curr_cp_3bar_dir,0.5015310335297256,0.0015310335297256117,0.509209153736307,0.49181699067306817,-0.006108238285152042,0.001170087992203514
curr_cp_momentum,0.5015310335297256,0.0015310335297256117,0.509209153736307,0.49181699067306817,-0.006108238285152042,0.001170087992203514
p18_trend_state,0.50149433302387,0.0014943330238700314,0.4977226865911415,0.5062660654403903,0.004794391711804815,0.0005608485590160745
p2_macd_signal,0.5014877118526513,0.0014877118526512856,0.5133343907097574,0.48649977951625145,-0.050330734649186554,-0.002150734941719624
p2_macd_line,0.5014869694983318,0.001486969498331825,0.5133369578416456,0.4864948501356819,-0.0469296260474562,-0.0024175850033539632
p3_stoch_d,0.5014653145838676,0.0014653145838675607,0.4995518487407554,0.5038861531100485,-0.01046407277671647,-0.003875697371358461
p5_stoch_d,0.5014595439541364,0.0014595439541363886,0.49866119968516354,0.5049998943817298,-0.0067988920404527435,0.001432007009566366
mkt_trend_state,0.4985433231029307,0.0014566768970692978,0.48758920540751816,0.5124020236555605,0.025564894117166767,-0.0031523560659370378
p2_cp_range_exp,0.4985482406661597,0.0014517593338402857,0.4995642587473338,0.49726281625001123,-0.003785203313339547,-0.00029953982306851333
p7_macd_hist,0.5014508454727535,0.001450845472753537,0.5008044623493111,0.5022686228966545,-0.00471529908301602,0.005010889183239032
htf_stoch_d,0.49855616921229334,0.001443830787706657,0.499934174732243,0.49681277313130623,-0.03339436604057271,0.001407702035064373
p2_cp_consec_dir,0.49855738724053444,0.0014426127594655558,0.49668083235451893,0.5009315275372701,0.00888992333116975,0.0034170316001681574
p2_cp_outside,0.4985918799123897,0.0014081200876103206,0.5008842072307347,0.49569172138233636,-0.010382823045123083,0.0007226900850402678
p2_cp_inside,0.49861997788742074,0.00138002211257926,0.498640578820957,0.4985939144310182,0.0018473855131237247,0.0020129850928621777
p15_leg_speed,0.49863543796968546,0.0013645620303145423,0.5064182185111656,0.4887889831487392,0.137248760242933,0.01783231953884086
p2_cp_body_ratio,0.5013427482341565,0.0013427482341564767,0.4970800067573922,0.5067357939638452,-0.01832608739699403,0.00024215659033561353
curr_plus_di,0.5012720674401964,0.0012720674401963672,0.5205479815864325,0.476884971239581,-0.00020576514445537982,0.007745725207530731
p14_retrace_pct,0.5012658254096453,0.0012658254096452604,0.49863973481809976,0.5045882475475367,-0.006239699429732227,-0.000521873319965984
ltf_ema20_dist,0.4987421019710969,0.0012578980289030817,0.49962320088836876,0.49762737174897875,-0.001553467299570202,0.0004284529847918037
p8_adx,0.5012144304836723,0.001214430483672313,0.4998445285531873,0.502947574235543,0.04050936381363115,-0.0014658557340378887
p15_leg_size_pct,0.5012025926320995,0.0012025926320995417,0.5091855174832354,0.49110292343716544,0.17200948463663868,0.021221688628408574
p2_cp_gap_pct,0.49881252521355857,0.0011874747864414337,0.5008661889694884,0.4962143140366656,-0.007828610239866194,-0.004590698355575503
p1_macd_signal,0.5011777268701063,0.0011777268701063104,0.5126205572968463,0.4867007270086638,-0.045806849759600886,-0.004079917934740351
p12_trend_state,0.5011620453634762,0.001162045363476194,0.49682499548451514,0.5066491030367302,0.005301554479979339,0.0010124589111181498
p7_adx,0.49885951729083583,0.00114048270916417,0.4972166886210229,0.5009379567623915,0.04039854962637861,0.0003857026824073788
p6_macd_hist,0.49895379842596466,0.0010462015740353436,0.504041341281106,0.4925172478119793,-0.006285247256506122,0.0042475410666690935
mkt_last_break_type,0.4989755891085265,0.0010244108914734817,0.4994353130549282,0.49839396522176466,0.009540612801788886,-0.007342471281877317
curr_macd_hist,0.5010149442229285,0.001014944222928471,0.5092299383934041,0.4906216704407871,-0.010679842227634625,0.007366058336396834
p2_plus_di,0.5010114507679859,0.001011450767985922,0.513178341640882,0.4856183993189761,0.006309229556396199,0.003864582915624584
p2_stoch_k,0.5009977884961819,0.0009977884961819283,0.4984013459154641,0.5042827011864425,-0.014775672980764088,-0.0070086079789383315
p1_cp_engulfing,0.49900632261620076,0.0009936773837992408,0.5006106703211811,0.4969765676835022,-0.0010300714436660592,-0.00281411632385821
p20_retrace_pct,0.49901295738365237,0.0009870426163476331,0.49752112570275936,0.5009003616562101,-0.011136856477645502,0.005340413290100818
ltf_ema50_dist,0.4990215550586794,0.0009784449413205998,0.499616449213266,0.4982689193669543,-0.003324118224824399,0.001300705158712737
p2_cp_upper_wick,0.5009732257359518,0.0009732257359518215,0.5013494760642045,0.5004972092481733,0.011214942085927455,0.0011621387642539447
p19_trend_state,0.5009647236230194,0.000964723623019359,0.5019088927730578,0.499770199528496,-0.0003072628274054446,0.010178260933256104
p1_cp_inside,0.5009640393440378,0.0009640393440377704,0.49974563033621716,0.5025055204618719,0.003396211118053679,-0.0010447096112484735
p5_macd_hist,0.49904019918447096,0.0009598008155290438,0.4990488685937913,0.4990292310032738,0.000489883865171449,0.005249336243529995
p2_cp_overlap,0.5008354939537675,0.0008354939537674744,0.5036788763078244,0.49723816318763836,-0.00042329047187067897,-0.0004211419660445983
p2_cp_momentum,0.5008260397160641,0.0008260397160640975,0.5016467865902943,0.4997876644241657,-0.0010366762350436391,0.0011111002614070436
p2_cp_3bar_dir,0.5008260397160641,0.0008260397160640975,0.5016467865902943,0.4997876644241657,-0.0010366762350436391,0.0011111002614070436
ltf_bb_position,0.49918723875350646,0.000812761246493543,0.49998979372070096,0.4981718791164607,0.0031362712046374987,-0.0007294379744033754
p5_leg_duration,0.5007780568618679,0.0007780568618679373,0.5014017197367445,0.49998902416484603,-0.011320362782749957,0.0003876287186702527
p1_cp_bullish,0.5007686162203975,0.0007686162203974778,0.5053391937210172,0.4949861089756377,-0.006258199914660105,0.002687698926231806
p1_cp_upper_wick,0.5007685987395266,0.0007685987395266158,0.5024730535638968,0.4986121923841042,0.012805279493258317,0.001483083832402341
p2_leg_duration,0.499244121896029,0.0007558781039709861,0.49736881570216657,0.5016166823986532,-0.009339190468171816,-3.798355899261037e-05
p4_adx,0.5007556873682458,0.0007556873682458276,0.4998599303012495,0.5018889624803621,0.0471038110371157,-0.0004900106947696186
ltf_macd_hist,0.49926328403829645,0.000736715961703549,0.49886269832529206,0.4997700886570302,0.003854291212086044,-0.003515075222833157
p2_macd_hist,0.49927225755204874,0.0007277424479512629,0.5000842785712674,0.49824492185412156,-0.0043856677453287425,-0.004348251367344194
curr_stoch_cross,0.49928300984153573,0.0007169901584642702,0.49586049322298703,0.5036130375326504,-0.004981604816560526,-0.008567119810748286
p11_retrace_pct,0.5006903271687059,0.0006903271687058732,0.4963719481740849,0.5061537632046618,-0.0033251601677152915,0.0008603335878126071
p13_retrace_pct,0.4993282986992872,0.0006717013007128125,0.5004000458784235,0.49797236811347695,-0.006393577084131774,0.0021681866625693227
p1_cp_outside,0.4993389255149673,0.0006610744850327199,0.4979892878628764,0.5010464317327172,-0.006049779063055231,-0.0016577348221975367
p2_cp_engulfing,0.4993434064448864,0.0006565935551136048,0.49428574594538466,0.5057421511277935,0.017095325236046045,-0.002910729039906283
p6_adx,0.5006538012773277,0.0006538012773277257,0.49804335690459556,0.5039564284607243,0.043767838774777114,-0.0020521464099496687
ltf_macd_line,0.499380035667635,0.0006199643323649973,0.4990385545102541,0.4998120636260791,-0.0037152477089778444,4.4831394458801104e-05
p17_trend_state,0.49941887855134104,0.0005811214486589611,0.49711147724877003,0.5023381080681529,0.00017675572770834038,0.0028736608402051026
curr_cp_gap_filled,0.5005659161986462,0.0005659161986462102,0.4972539864531011,0.5047560339124699,-0.027769075532459418,-0.011351507267054757
ltf_macd_signal,0.49943572350704846,0.0005642764929515431,0.49846140296097385,0.5006683939115283,-0.003007311704511465,-0.0007672664453602046
p3_leg_duration,0.5005400402365442,0.0005400402365441925,0.5028212546454611,0.49765394130383295,-0.014447257887308416,0.0030335849548472197
p6_stoch_d,0.5005398024966994,0.000539802496699382,0.5023037845656354,0.4983080847122692,-0.02220612516729794,0.0015209657525185323
p1_trend_state,0.500485736299414,0.00048573629941395247,0.49477302457895384,0.5077132249277779,0.023528640186430663,-0.0029366169456541942
p1_bb_position,0.5004756706196912,0.00047567061969122637,0.5062484525701425,0.49317218359942355,-0.023674630153894406,-0.0023861909427031125
p19_retrace_pct,0.5004015787251137,0.00040157872511370485,0.4983366108615339,0.5030140913954991,-0.00386823427446548,0.0031640634572669174
trend5_bars,0.5003880349347686,0.0003880349347685774,0.5002621639101943,0.5005472817939253,0.0029836535867494344,-0.0009938738552749712
p1_retrace_pct,0.5003880139577234,0.00038801395772336544,0.49882210689986345,0.5023691353598806,-0.0010032894238461458,-0.002759866786020252
p20_trend_state,0.5003407940464281,0.0003407940464280612,0.49593806115431316,0.5059109511747002,0.0002759282531131258,0.008241910103556408
p3_macd_hist,0.5002602239353099,0.00026022393530988897,0.5007259186157528,0.49967104612065905,0.003851914874454802,-0.0005192261190017761
p2_stoch_d,0.5002425970019754,0.00024259700197537537,0.50122736133518,0.49899671354624914,-0.026061490570125526,-0.005244683964965896
p15_retrace_pct,0.4997585274064903,0.00024147259350970618,0.5016503298721702,0.4973650964971651,-0.005428537071922077,0.0025614177930957317
p10_trend_state,0.5002346531115218,0.0002346531115218209,0.49617863639644766,0.5053661591491292,0.007506211921569245,0.0015457459608926357
p1_cp_range_exp,0.5002312387089622,0.00023123870896224474,0.5008431091253873,0.49945712534684267,-0.0010686312617524487,0.0017116622042195294
curr_cp_inside,0.5002196261663927,0.0002196261663927057,0.5013614729371221,0.4987750084516175,0.012669528379609668,0.007137387811580131
curr_cp_lower_wick,0.49978485651161353,0.00021514348838647113,0.4978514490163424,0.5022309243984316,-0.00556177615685147,-0.0011212670001905642
trend3_size_pct,0.4998292165524222,0.00017078344757781583,0.500752118870912,0.49866159838116253,0.04456515399165207,0.0077076072523830814
curr_direction,0.4998763682883207,0.000123631711679284,0.5042727848087659,0.49431420237449264,-0.012702386034698048,0.0012886716161370473
p6_retrace_pct,0.49988372987153995,0.0001162701284600498,0.5033395054366238,0.49551162432499757,-0.0075688292428507725,0.004684895150027473
p2_cp_bullish,0.49990091842347745,9.908157652255278e-05,0.4969309993917956,0.5036583382057089,0.012452718029970358,0.0005571452972854008
p5_stoch_k,0.4999316701889502,6.83298110498165e-05,0.4985750661854904,0.5016479899488082,-0.00840075104221005,0.0018648273828696588
